Gene,MGI Phenotypes,MGI Essential,MGI Seizure
ERN1,MP:0002078;MP:0003717;MP:0011098;MP:0002123;MP:0001716;MP:0002169;MP:0005031;MP:0005621;MP:0004265;MP:0003984;MP:0001698;MP:0004259;MP:0000600;MP:0004264;MP:0003638;MP:0008803;MP:0005432,1,0
ND6,MP:0012552;MP:0011731;MP:0006038;MP:0005551;MP:0006035;MP:0006036;MP:0008056;MP:0005416;MP:0001330;MP:0012144;MP:0012143;MP:0010954;MP:0010955;MP:0010956,0,0
PCBD1,MP:0002079;MP:0005293;MP:0001304;MP:0001297;MP:0005408;MP:0030670;MP:0000373;MP:0002893,0,0
RPS20,MP:0000575;MP:0002095;MP:0011091,1,0
NDN,MP:0001575;MP:0011088;MP:0008770;MP:0011087;MP:0002321;MP:0001973;MP:0005039;MP:0001954;MP:0010746;MP:0000961;MP:0000968;MP:0004144;MP:0006404;MP:0001463;MP:0003880;MP:0001405;MP:0002082;MP:0000837;MP:0001943;MP:0003122;MP:0002272;MP:0002169;MP:0003998;MP:0001412;MP:0004297,1,0
MTSS1L,MP:0003020;MP:0002727;MP:0001566;MP:0005559,0,0
PHC2,MP:0010701;MP:0004616;MP:0010703;MP:0000480;MP:0002114;MP:0010702;MP:0004618;MP:0008008;MP:0003036;MP:0004615;MP:0008146;MP:0011704;MP:0000150;MP:0000154;MP:0000157;MP:0004620,0,0
POU5F1,MP:0011096;MP:0011091;MP:0004964;MP:0002169,1,0
ATRN,MP:0000920;MP:0000849;MP:0001732;MP:0010025;MP:0002882;MP:0005409;MP:0000846;MP:0008025;MP:0002075;MP:0008027;MP:0008026;MP:0002152;MP:0001406;MP:0002083;MP:0000788;MP:0000745;MP:0000832;MP:0001399;MP:0002064;MP:0002106;MP:0002654;MP:0003354,0,1
UCHL5,MP:0000913;MP:0009937;MP:0005537;MP:0011100;MP:0011091;MP:0000897;MP:0000788;MP:0003984;MP:0000828;MP:0000826;MP:0000823,1,0
NDP,MP:0004950;MP:0004404;MP:0001327;MP:0004758;MP:0001328;MP:0003070;MP:0003731;MP:0003732;MP:0003733;MP:0004487;MP:0000255;MP:0004368;MP:0008584;MP:0004363;MP:0004367;MP:0008509;MP:0002857;MP:0002855;MP:0005103;MP:0001967;MP:0003728;MP:0011967;MP:0004740;MP:0006200;MP:0004398;MP:0004748;MP:0002792;MP:0002699,0,0
UCHL1,MP:0001262;MP:0001263;MP:0000753;MP:0004859;MP:0000556;MP:0000756;MP:0000755;MP:0001973;MP:0002229;MP:0005405;MP:0004835;MP:0000160;MP:0000846;MP:0002920;MP:0000961;MP:0001388;MP:0009677;MP:0003225;MP:0002913;MP:0002916;MP:0002914;MP:0001405;MP:0001406;MP:0001053;MP:0002083;MP:0004924;MP:0000745;MP:0000938;MP:0010053;MP:0003312;MP:0001399;MP:0003063;MP:0004174;MP:0001393;MP:0003990;MP:0002968;MP:0001513,0,0
H2AFZ,MP:0011096;MP:0002718,1,0
UCHL3,MP:0008519;MP:0001262;MP:0002792;MP:0003730;MP:0003731;MP:0008515;MP:0003729;MP:0003225;MP:0003084;MP:0001326;MP:0030005;MP:0003727;MP:0000961,0,0
CHAF1A,MP:0011104;MP:0003111;MP:0001730,1,0
RARRES2,MP:0003059;MP:0003383;MP:0005559;MP:0005293;MP:0002702;MP:0003884;MP:0030021,0,0
NFYA,MP:0011092,1,0
COL13A1,MP:0000759;MP:0004091;MP:0001053;MP:0000751;MP:0004769;MP:0004272;MP:0005165;MP:0004121;MP:0000745;MP:0003084;MP:0003566;MP:0001732;MP:0004835;MP:0004836;MP:0004510;MP:0002914;MP:0000749;MP:0009402;MP:0012106,0,0
CCL3,MP:0002410;MP:0002411;MP:0009481;MP:0008432;MP:0003546;MP:0020449;MP:0011941;MP:0008916;MP:0001523;MP:0000222;MP:0002805;MP:0002570;MP:0001463;MP:0005614,0,0
GPSM2,MP:0001325;MP:0011060;MP:0020378;MP:0004521;MP:0004491;MP:0005076;MP:0001967;MP:0004536;MP:0011110;MP:0006359;MP:0004532;MP:0004527;MP:0002948;MP:0011967;MP:0002622;MP:0002599;MP:0006358,1,0
PREP,MP:0003918;MP:0001260;MP:0001262;MP:0013293;MP:0013292;MP:0011275;MP:0011100;MP:0003917;MP:0005458;MP:0001488;MP:0010025;MP:0006087;MP:0006086;MP:0005669;MP:0004952;MP:0002981;MP:0009142,1,0
GPSM1,MP:0001431;MP:0001262;MP:0004184;MP:0004876;MP:0004889;MP:0005590;MP:0001783;MP:0000198;MP:0000195,0,0
C2CD3,MP:0000562;MP:0011098;MP:0001706;MP:0001704;MP:0004203;MP:0001787;MP:0004132;MP:0000925;MP:0000914;MP:0003885;MP:0004252,1,0
AIMP2,MP:0002082,1,0
AIMP1,MP:0002908;MP:0001876,0,0
PITX2,MP:0005130;MP:0005132;MP:0003818;MP:0000455;MP:0000689;MP:0000120;MP:0001636;MP:0000284;MP:0000281;MP:0000282;MP:0000598;MP:0030579;MP:0010607;MP:0000458;MP:0003091;MP:0010440;MP:0004283;MP:0008336;MP:0008543;MP:0006241;MP:0006240;MP:0006126;MP:0002659;MP:0010052;MP:0010807;MP:0002100;MP:0005247;MP:0003686;MP:0010454;MP:0002823;MP:0010422;MP:0000692;MP:0012273;MP:0000531;MP:0010392;MP:0004673;MP:0010668;MP:0008259;MP:0000162;MP:0002725;MP:0030026;MP:0008338;MP:0011099;MP:0001706;MP:0011092;MP:0001701;MP:0001700;MP:0001314;MP:0001147;MP:0001317;MP:0001312;MP:0006107;MP:0000914;MP:0001319;MP:0005545;MP:0003271;MP:0002169;MP:0030039;MP:0030038;MP:0008365;MP:0004159;MP:0004158;MP:0020854;MP:0001575;MP:0004163;MP:0001265;MP:0001303;MP:0011087;MP:0011086;MP:0001304;MP:0000644;MP:0003816;MP:0006355;MP:0003119;MP:0006065;MP:0006064;MP:0006062;MP:0006061;MP:0003052;MP:0006198;MP:0009937;MP:0002745;MP:0000477;MP:0010402;MP:0013349;MP:0010406;MP:0000274;MP:0000272;MP:0000279;MP:0004924;MP:0003105;MP:0010403;MP:0005205;MP:0011667;MP:0013352;MP:0013351;MP:0010412;MP:0013337;MP:0003384;MP:0002092;MP:0002689;MP:0000778;MP:0006009;MP:0011108;MP:0011109;MP:0011100;MP:0001286;MP:0002766;MP:0011569;MP:0012535;MP:0012536;MP:0010437;MP:0010426;MP:0001672;MP:0001680;MP:0008726;MP:0000694;MP:0002085;MP:0002084;MP:0002080;MP:0000297;MP:0000111;MP:0001944;MP:0004624;MP:0000118;MP:0000299;MP:0001299;MP:0030541;MP:0001297;MP:0000266;MP:0008329;MP:0002672;MP:0001698;MP:0004110;MP:0004113;MP:0000267;MP:0030171,1,0
MDH1,MP:0005584;MP:0011091,1,0
PRELID2,MP:0000274,0,0
SOD2,MP:0000759;MP:0000609;MP:0001732;MP:0000280;MP:0004819;MP:0000607;MP:0004200;MP:0003717;MP:0001525;MP:0002833;MP:0005560;MP:0009400;MP:0000333;MP:0001402;MP:0030612;MP:0001330;MP:0002319;MP:0003027;MP:0010955;MP:0003141;MP:0010957;MP:0002020;MP:0000807;MP:0002795;MP:0008873;MP:0005201;MP:0002654;MP:0009642;MP:0009643;MP:0000208;MP:0013404;MP:0005319;MP:0001325;MP:0003032;MP:0003031;MP:0000906;MP:0002329;MP:0010948;MP:0005621;MP:0008025;MP:0002118;MP:0002981;MP:0004144;MP:0001523;MP:0001258;MP:0000788;MP:0003728;MP:0000783;MP:0000911;MP:0011015;MP:0001394;MP:0001393;MP:0002968;MP:0001262;MP:0001577;MP:0011089;MP:0001265;MP:0011085;MP:0000849;MP:0002229;MP:0005405;MP:0000798;MP:0004564;MP:0005277;MP:0003195;MP:0002628;MP:0003887;MP:0000274;MP:0000278;MP:0001602;MP:0005565;MP:0000832;MP:0002899;MP:0002066;MP:0002064;MP:0003186;MP:0002754;MP:0002753;MP:0012431;MP:0008511;MP:0001406;MP:0006085;MP:0010025;MP:0005598;MP:0002152;MP:0011109;MP:0003222;MP:0003224;MP:0003674;MP:0012551;MP:0012556;MP:0001625;MP:0000745;MP:0000746;MP:0003921;MP:0005343;MP:0002007;MP:0006036;MP:0003084;MP:0010958;MP:0002575,1,1
HSH2D,MP:0005463;MP:0005348;MP:0004392;MP:0008687;MP:0004952,0,0
PDE6B,MP:0008518;MP:0001005;MP:0008515;MP:0001325;MP:0001327;MP:0001326;MP:0003731;MP:0005551;MP:0011965;MP:0008259;MP:0008585;MP:0004021;MP:0004022;MP:0000274;MP:0003729;MP:0006243;MP:0005547;MP:0002792;MP:0002001;MP:0006149;MP:0010097;MP:0008450;MP:0008451;MP:0008454;MP:0002864,0,0
PDE6C,MP:0003733;MP:0008444;MP:0004022;MP:0005551;MP:0008446,0,0
SOD1,MP:0010831;MP:0001262;MP:0005241;MP:0003313;MP:0008553;MP:0001405;MP:0009935;MP:0008918;MP:0000043;MP:0005319;MP:0013391;MP:0004404;MP:0006085;MP:0004811;MP:0004087;MP:0002682;MP:0002680;MP:0000160;MP:0001749;MP:0001544;MP:0001935;MP:0000940;MP:0012320;MP:0004716;MP:0005551;MP:0005251;MP:0006000;MP:0005356;MP:0005252;MP:0004586;MP:0002628;MP:0000598;MP:0004362;MP:0011967;MP:0003037;MP:0000938;MP:0011636;MP:0003674;MP:0004364;MP:0002874;MP:0002875;MP:0001406;MP:0005498;MP:0002857;MP:0001402;MP:0006303;MP:0008596;MP:0002878;MP:0002083;MP:0008560;MP:0004748;MP:0011966;MP:0001127;MP:0001126;MP:0011632;MP:0001923;MP:0003331;MP:0001129;MP:0008813;MP:0000748;MP:0001926;MP:0000939;MP:0004398;MP:0001973;MP:0001967;MP:0010053;MP:0013392;MP:0020220;MP:0020218;MP:0005140;MP:0006035;MP:0008019;MP:0006309;MP:0002773;MP:0009746;MP:0003354;MP:0008705;MP:0008249;MP:0004597;MP:0013501;MP:0009766;MP:0001860;MP:0000745;MP:0006036;MP:0011704,1,0
PRDM6,MP:0003229;MP:0011108;MP:0003717;MP:0002652;MP:0011091;MP:0001785;MP:0000260,1,0
VPS33B,MP:0010099;MP:0011100;MP:0005562;MP:0005561,1,0
VPS33A,MP:0005606;MP:0005464;MP:0005201;MP:0005075;MP:0005100;MP:0002136;MP:0009549;MP:0002551;MP:0001324;MP:0005408;MP:0005102;MP:0000371,0,0
CCL1,MP:0004946;MP:0001845,0,0
ECEL1,MP:0001575;MP:0001053;MP:0001052;MP:0011087;MP:0012055;MP:0001177;MP:0000761;MP:0001078;MP:0002316;MP:0001953,1,0
TERT,MP:0001262;MP:0000490;MP:0004852;MP:0004953;MP:0000921;MP:0009808;MP:0008008;MP:0004502;MP:0008800;MP:0002175;MP:0001935;MP:0006042;MP:0003205;MP:0009937;MP:0003345;MP:0004618;MP:0008866;MP:0000352;MP:0004024;MP:0004616;MP:0008544;MP:0004948;MP:0003155;MP:0002083;MP:0001147;MP:0000780;MP:0001921;MP:0008280;MP:0010266;MP:0003702;MP:0002169;MP:0003643,0,0
PRDM1,MP:0004852;MP:0001711;MP:0000737;MP:0011086;MP:0001716;MP:0002884;MP:0006339;MP:0010466;MP:0008393;MP:0008392;MP:0005159;MP:0002982;MP:0002208;MP:0004255;MP:0004898;MP:0011109;MP:0001914;MP:0004206;MP:0010488;MP:0008100;MP:0002747;MP:0003984;MP:0001672;MP:0001712;MP:0010642;MP:0001713;MP:0000565;MP:0011098;MP:0009333;MP:0004805;MP:0011091;MP:0004787;MP:0006345;MP:0011262;MP:0000284;MP:0002169;MP:0001698;MP:0010412;MP:0004158,1,0
STAC3,MP:0002841;MP:0000759;MP:0004174;MP:0000753;MP:0011087;MP:0012055;MP:0001491;MP:0004263;MP:0004835;MP:0005039;MP:0004246;MP:0000160;MP:0004819;MP:0002113;MP:0004145;MP:0009404;MP:0001504;MP:0009406;MP:0001506;MP:0009401;MP:0001404;MP:0006432;MP:0002089;MP:0001053;MP:0005162;MP:0000761;MP:0004627;MP:0000150;MP:0010819;MP:0000157;MP:0004231;MP:0004090;MP:0004091;MP:0002279;MP:0004353;MP:0003084;MP:0004136;MP:0009431,1,0
ZNF365,MP:0000920;MP:0010160;MP:0000480;MP:0004101;MP:0009922,0,0
MYBBP1A,MP:0011100;MP:0011092;MP:0002953;MP:0000280;MP:0012129;MP:0010580;MP:0009781,1,0
PPP6R2,MP:0011110,1,0
ZNF367,MP:0005553,0,0
THUMPD3-AS1,MP:0000322;MP:0001431;MP:0004022;MP:0000689;MP:0000752;MP:0002217;MP:0004852;MP:0011101;MP:0001970;MP:0001973;MP:0001732;MP:0008809;MP:0000516;MP:0008807;MP:0003852;MP:0001921;MP:0009243;MP:0005602;MP:0004712;MP:0009635;MP:0001925;MP:0003717;MP:0005330;MP:0005331;MP:0005535;MP:0001513;MP:0002135;MP:0004657;MP:0004893;MP:0002665;MP:0011731;MP:0005561;MP:0000351;MP:0009404;MP:0002703;MP:0011630;MP:0011636;MP:0014192;MP:0001405;MP:0000445;MP:0001407;MP:0004720;MP:0009503;MP:0001402;MP:0012183;MP:0004800;MP:0002757;MP:0011346;MP:0001330;MP:0000480;MP:0003141;MP:0005325;MP:0001053;MP:0003596;MP:0002417;MP:0008973;MP:0002413;MP:0010053;MP:0009542;MP:0002416;MP:0004179;MP:0008872;MP:0005605;MP:0004889;MP:0020367;MP:0002656;MP:0011628;MP:0002825;MP:0014187;MP:0000208;MP:0001846;MP:0004929;MP:0008638;MP:0002398;MP:0001552;MP:0001556;MP:0001554;MP:0011932;MP:0001559;MP:0005016;MP:0004978;MP:0005318;MP:0003036;MP:0005150;MP:0012075;MP:0001326;MP:0001328;MP:0014174;MP:0010948;MP:0003130;MP:0003233;MP:0008782;MP:0008029;MP:0005621;MP:0006042;MP:0006281;MP:0002640;MP:0008681;MP:0008140;MP:0009397;MP:0003632;MP:0004021;MP:0002727;MP:0008254;MP:0014186;MP:0002874;MP:0002875;MP:0000702;MP:0002871;MP:0011098;MP:0001935;MP:0000015;MP:0011090;MP:0011091;MP:0003733;MP:0005140;MP:0000628;MP:0003960;MP:0003720;MP:0010639;MP:0020369;MP:0008011;MP:0004988;MP:0005546;MP:0004090;MP:0010174;MP:0001394;MP:0004148;MP:0004980;MP:0004714;MP:0014188;MP:0010308;MP:0002169;MP:0010510;MP:0001792;MP:0001825;MP:0003866;MP:0000222;MP:0002735;MP:0004653;MP:0002632;MP:0002631;MP:0005201;MP:0005584;MP:0001260;MP:0000240;MP:0001262;MP:0001577;MP:0000245;MP:0001265;MP:0011939;MP:0008770;MP:0011087;MP:0000414;MP:0003814;MP:0005404;MP:0003124;MP:0001004;MP:0005179;MP:0003953;MP:0004616;MP:0008842;MP:0004614;MP:0004615;MP:0002078;MP:0002079;MP:0005480;MP:0002075;MP:0011775;MP:0008641;MP:0004618;MP:0000493;MP:0002628;MP:0002216;MP:0000313;MP:0004620;MP:0008271;MP:0009052;MP:0001713;MP:0000218;MP:0011902;MP:0005289;MP:0003396;MP:0000278;MP:0005165;MP:0014194;MP:0004272;MP:0005659;MP:0005658;MP:0002591;MP:0002590;MP:0001923;MP:0009703;MP:0003949;MP:0005562;MP:0002599;MP:0005560;MP:0009167;MP:0004380;MP:0004471;MP:0011786;MP:0002357;MP:0000484;MP:0001800;MP:0001802;MP:0008177;MP:0009452;MP:0004076;MP:0005264;MP:0010097;MP:0009286;MP:0004073;MP:0002753;MP:0008075;MP:0009768;MP:0008079;MP:0011285;MP:0002864;MP:0008518;MP:0003049;MP:0004933;MP:0001364;MP:0005297;MP:0004809;MP:0005293;MP:0001614;MP:0004499;MP:0010024;MP:0005668;MP:0005669;MP:0001954;MP:0008112;MP:0002687;MP:0005598;MP:0002151;MP:0011255;MP:0003135;MP:0011108;MP:0002841;MP:0008462;MP:0011100;MP:0003084;MP:0001263;MP:0008060;MP:0001688;MP:0008211;MP:0009420;MP:0003675;MP:0001680;MP:0000691;MP:0008492;MP:0000465;MP:0004947;MP:0002111;MP:0002083;MP:0000462;MP:0003921;MP:0013600;MP:0010875;MP:0008810;MP:0005221;MP:0013905;MP:0001393;MP:0003400;MP:0008553;MP:0010038;MP:0005508;MP:0006038;MP:0005477;MP:0006035;MP:0006036;MP:0005551;MP:0008111;MP:0014062;MP:0004703;MP:0003087;MP:0008207;MP:0002675;MP:0013237;MP:0008450;MP:0006380;MP:0011400;MP:0000183;MP:0000932,1,0
TMBIM6,MP:0008873;MP:0003076,0,0
ZNF366,MP:0000445;MP:0000564;MP:0000273;MP:0001297;MP:0010402;MP:0002639;MP:0001823;MP:0000519,0,0
TMBIM1,MP:0010574;MP:0009873;MP:0001570;MP:0005584,0,0
CASP6,MP:0005545;MP:0001402;MP:0003461;MP:0008236;MP:0000788;MP:0003633;MP:0012467,0,0
CASP7,MP:0013502,0,0
CASP4,MP:0008734;MP:0008658;MP:0008655;MP:0011081;MP:0008642;MP:0008636;MP:0009767;MP:0005559;MP:0008639,0,0
FLNC,MP:0000759;MP:0011087;MP:0001953;MP:0004246;MP:0004087;MP:0004819;MP:0004200;MP:0010379;MP:0003084;MP:0002280;MP:0011940;MP:0009404;MP:0009406;MP:0009403;MP:0001402;MP:0000729;MP:0010053;MP:0004090;MP:0004091;MP:0005498;MP:0002279;MP:0009412;MP:0002757;MP:0003083;MP:0003081,1,0
CASP2,MP:0008781;MP:0009361;MP:0001025;MP:0003202;MP:0006361;MP:0001648;MP:0001125;MP:0000909,0,0
CASP3,MP:0000032;MP:0012260;MP:0000715;MP:0001265;MP:0003237;MP:0011085;MP:0008874;MP:0002092;MP:0000819;MP:0008943;MP:0001304;MP:0013502;MP:0001614;MP:0004404;MP:0001325;MP:0006358;MP:0001891;MP:0004527;MP:0004528;MP:0000060;MP:0000063;MP:0009581;MP:0002152;MP:0004268;MP:0002113;MP:0008868;MP:0002998;MP:0005277;MP:0000889;MP:0003733;MP:0003204;MP:0000886;MP:0001286;MP:0011101;MP:0004737;MP:0001131;MP:0003453;MP:0011966;MP:0011967;MP:0002622;MP:0008271;MP:0001876;MP:0001541;MP:0000872;MP:0001406;MP:0002857;MP:0011090;MP:0008410;MP:0002102;MP:0002083;MP:0001967;MP:0004362;MP:0001648;MP:0000919;MP:0000042;MP:0009346;MP:0003843;MP:0000783;MP:0000111;MP:0000830;MP:0004398;MP:0000854;MP:0006092;MP:0006043;MP:0006359;MP:0005201;MP:0005545;MP:0001297;MP:0003222;MP:0030263;MP:0000168;MP:0002739;MP:0008944,1,0
PRDM8,MP:0008223;MP:0002196;MP:0001212;MP:0001516;MP:0001412;MP:0002961,0,0
DRD4,MP:0009754;MP:0001402;MP:0001906;MP:0003463;MP:0005551;MP:0002090;MP:0002629;MP:0003858;MP:0002757;MP:0009750;MP:0001417,0,0
DRD5,MP:0006144;MP:0004183;MP:0002842;MP:0008911;MP:0006143;MP:0011100;MP:0002909;MP:0002136;MP:0000231;MP:0002833;MP:0012733;MP:0002169,1,0
DRD2,MP:0002906;MP:0005137;MP:0004953;MP:0001732;MP:0004811;MP:0000230;MP:0006316;MP:0005534;MP:0008235;MP:0001505;MP:0001506;MP:0008335;MP:0008337;MP:0001405;MP:0001406;MP:0005124;MP:0001402;MP:0005120;MP:0008423;MP:0001127;MP:0001489;MP:0000635;MP:0000636;MP:0003867;MP:0003862;MP:0000633;MP:0009082;MP:0009089;MP:0008874;MP:0002822;MP:0008873;MP:0004875;MP:0005156;MP:0003354;MP:0003973;MP:0011451;MP:0009712;MP:0002757;MP:0003245;MP:0011940;MP:0011941;MP:0011942;MP:0006299;MP:0009016;MP:0002910;MP:0009011;MP:0001258;MP:0001147;MP:0011448;MP:0001666;MP:0000913;MP:0008916;MP:0001905;MP:0002041;MP:0008657;MP:0001396;MP:0003371;MP:0001392;MP:0001393;MP:0001529;MP:0001260;MP:0001262;MP:0001265;MP:0011939;MP:0002169;MP:0000646;MP:0005646;MP:0005409;MP:0005573;MP:0005575;MP:0005576;MP:0010167;MP:0004163;MP:0008371;MP:0008370;MP:0001364;MP:0013348;MP:0002626;MP:0008918;MP:0004924;MP:0008331;MP:0008939;MP:0001923;MP:0001921;MP:0001762;MP:0001927;MP:0003109;MP:0005418;MP:0002690;MP:0003313;MP:0003462;MP:0003463;MP:0013355;MP:0003546;MP:0009767;MP:0013334;MP:0005117;MP:0009221;MP:0004701;MP:0002206;MP:0008299;MP:0008294;MP:0008295;MP:0001899;MP:0006009;MP:0006001;MP:0006003;MP:0009755;MP:0009293;MP:0009750;MP:0001188;MP:0002083;MP:0005585;MP:0001745;MP:0001744;MP:0003088;MP:0001748;MP:0006144;MP:0006143;MP:0009747;MP:0009746;MP:0009745;MP:0002676;MP:0008329;MP:0002803;MP:0003402;MP:0002570;MP:0008324,0,1
DRD3,MP:0001364;MP:0010024;MP:0005669;MP:0005643;MP:0009712;MP:0011432;MP:0005449;MP:0001442;MP:0009757;MP:0009751;MP:0009775;MP:0006317;MP:0001402;MP:0001409;MP:0000676;MP:0005582;MP:0001489;MP:0001961;MP:0006264;MP:0005455;MP:0001399;MP:0006144;MP:0009748;MP:0003313;MP:0006143;MP:0008872;MP:0003546;MP:0005458;MP:0001516;MP:0001410;MP:0002574;MP:0001415;MP:0001454,0,0
CASP8,MP:0005018;MP:0005294;MP:0013435;MP:0002429;MP:0000601;MP:0010844;MP:0003131;MP:0011108;MP:0003222;MP:0000313;MP:0008078;MP:0011098;MP:0003396;MP:0011092;MP:0011091;MP:0001606;MP:0001722;MP:0002189;MP:0002128;MP:0002652;MP:0005329;MP:0005244;MP:0004076;MP:0002396;MP:0001698;MP:0008075;MP:0003400;MP:0000266,1,0
DRD1,MP:0001262;MP:0001265;MP:0004859;MP:0011086;MP:0002090;MP:0001732;MP:0000774;MP:0002882;MP:0003246;MP:0006009;MP:0009712;MP:0010167;MP:0005551;MP:0011100;MP:0001469;MP:0001505;MP:0009758;MP:0001463;MP:0001405;MP:0009767;MP:0001402;MP:0002083;MP:0004924;MP:0001488;MP:0003638;MP:0001399;MP:0002797;MP:0002799;MP:0020340;MP:0009747;MP:0008874;MP:0002169;MP:0002757;MP:0012468;MP:0002573;MP:0002803;MP:0001511,1,0
KCNN3,MP:0020844;MP:0001957;MP:0005402;MP:0008028;MP:0012010,0,0
MMRN1,MP:0001925,0,0
PICALM,MP:0001262;MP:0001577;MP:0000245;MP:0001265;MP:0008470;MP:0011179;MP:0011086;MP:0001732;MP:0004201;MP:0005621;MP:0002144;MP:0011246;MP:0009429;MP:0003656;MP:0010080;MP:0002810;MP:0002874;MP:0002875;MP:0000333;MP:0000691;MP:0011099;MP:0002085;MP:0005639;MP:0005637;MP:0005562;MP:0008973;MP:0011400;MP:0008388;MP:0011178;MP:0001698;MP:0002398,1,0
SETD1A,MP:0000062;MP:0005621;MP:0011096;MP:0003345;MP:0008877;MP:0005179;MP:0002966;MP:0002942;MP:0010025;MP:0000221;MP:0000186;MP:0001696;MP:0000183,1,0
GLG1,MP:0009247;MP:0001262;MP:0001265;MP:0008770;MP:0011086;MP:0010103;MP:0020333;MP:0003131;MP:0004200;MP:0002111;MP:0006396;MP:0011092;MP:0009858;MP:0000111;MP:0004538;MP:0011110;MP:0009703;MP:0005477;MP:0004173;MP:0001533;MP:0003443;MP:0009431;MP:0003795;MP:0002759;MP:0003628;MP:0009780,1,0
AKT2,MP:0001262;MP:0001559;MP:0005293;MP:0005668;MP:0002680;MP:0002016;MP:0009171;MP:0002781;MP:0002078;MP:0002079;MP:0005331;MP:0030022;MP:0002727;MP:0009356;MP:0001258;MP:0009371;MP:0003339;MP:0005659;MP:0001126;MP:0005560;MP:0009167;MP:0014146;MP:0030017;MP:0014169,0,0
SETD1B,MP:0003984;MP:0011098,1,0
PKD1L1,MP:0004190;MP:0011099;MP:0001706;MP:0000531;MP:0011086;MP:0002766;MP:0000644;MP:0001785;MP:0003984;MP:0001730;MP:0010808,1,0
PKD1L2,MP:0001303;MP:0001926,0,0
ANAPC15,MP:0003720;MP:0001556;MP:0003717;MP:0001711;MP:0001293;MP:0011100;MP:0002080;MP:0001297;MP:0000897;MP:0001785;MP:0003984;MP:0004258;MP:0011239;MP:0005633;MP:0000428;MP:0001697;MP:0000783;MP:0000841;MP:0011495,1,0
ANAPC13,MP:0011100;MP:0005419;MP:0001415;MP:0002590,1,0
KAT6A,MP:0001575;MP:0001262;MP:0000245;MP:0011087;MP:0004956;MP:0005017;MP:0000690;MP:0004953;MP:0004810;MP:0004648;MP:0000600;MP:0000601;MP:0006354;MP:0004200;MP:0000239;MP:0011659;MP:0002111;MP:0003717;MP:0001914;MP:0001786;MP:0004160;MP:0011099;MP:0004618;MP:0009395;MP:0008215;MP:0010402;MP:0010403;MP:0003638;MP:0000333;MP:0004808;MP:0000704;MP:0000705;MP:0000706;MP:0000273;MP:0000137;MP:0000259;MP:0002083;MP:0000694;MP:0001505;MP:0006208;MP:0000111;MP:0001601;MP:0000428;MP:0001921;MP:0008813;MP:0002144;MP:0005089;MP:0008973;MP:0002184;MP:0004607;MP:0003702;MP:0000486;MP:0002123;MP:0003048;MP:0009890;MP:0010432;MP:0002639;MP:0001823;MP:0011089;MP:0008208;MP:0004110;MP:0004113;MP:0010412;MP:0008209;MP:0000266,1,0
PRXL2A,MP:0002079;MP:0006319;MP:0020386;MP:0020354;MP:0004892;MP:0004893;MP:0020254,0,0
MYC,MP:0001718;MP:0001575;MP:0000759;MP:0005018;MP:0008883;MP:0001265;MP:0000687;MP:0001711;MP:0008758;MP:0001262;MP:0005014;MP:0005031;MP:0010766;MP:0004229;MP:0001732;MP:0003449;MP:0005154;MP:0004952;MP:0000929;MP:0004841;MP:0008101;MP:0002223;MP:0011088;MP:0001935;MP:0008782;MP:0008813;MP:0000694;MP:0005095;MP:0002052;MP:0000592;MP:0008050;MP:0009674;MP:0004029;MP:0005164;MP:0003984;MP:0001783;MP:0000352;MP:0002836;MP:0000477;MP:0000216;MP:0000239;MP:0000274;MP:0008142;MP:0000702;MP:0000691;MP:0004842;MP:0011098;MP:0004200;MP:0001622;MP:0000259;MP:0002083;MP:0001715;MP:0011704;MP:0000292;MP:0001722;MP:0001923;MP:0011091;MP:0002023;MP:0013486;MP:0008973;MP:0009703;MP:0002169;MP:0004787;MP:0000333;MP:0001698;MP:0010802;MP:0004030;MP:0000260;MP:0008882;MP:0001700;MP:0011705,1,0
MYB,MP:0008476;MP:0000715;MP:0001577;MP:0000245;MP:0001265;MP:0008989;MP:0000689;MP:0000248;MP:0005017;MP:0004978;MP:0008479;MP:0004229;MP:0000321;MP:0004810;MP:0013293;MP:0000601;MP:0002447;MP:0002640;MP:0008246;MP:0005097;MP:0003717;MP:0002407;MP:0000596;MP:0009395;MP:0005012;MP:0000239;MP:0008083;MP:0008254;MP:0000222;MP:0000274;MP:0002875;MP:0004809;MP:0004808;MP:0011099;MP:0008211;MP:0002083;MP:0008813;MP:0002144;MP:0002145;MP:0000691;MP:0008973;MP:0002417;MP:0002414;MP:0002123;MP:0001802;MP:0005505;MP:0002169;MP:0008249;MP:0001825;MP:0000208;MP:0000260;MP:0008209;MP:0010178;MP:0000229;MP:0003405,1,0
ENTPD7,MP:0008073;MP:0004799;MP:0002411;MP:0010219;MP:0010155,0,0
ENTPD6,MP:0010067;MP:0010123;MP:0002644;MP:0003442;MP:0003443;MP:0010124;MP:0010025;MP:0003960;MP:0000063;MP:0005419;MP:0003795,0,0
ENTPD3,MP:0010073;MP:0000966,0,0
ENTPD2,MP:0003477;MP:0001985;MP:0006260;MP:0001986,0,0
